image_id,output_DiT_val_1_alignment_score,output_DiT_val_1_artifact_score,output_DiT_val_2_alignment_score,output_DiT_val_2_artifact_score,output_DiT_val_3_alignment_score,output_DiT_val_3_artifact_score,alignment_score_mean,alignment_score_std,alignment_score_range,alignment_score_min,alignment_score_max,artifact_score_mean,artifact_score_std,artifact_score_range,artifact_score_min,artifact_score_max
000947,4.35,2.0,4.35,2.0,4.65,2.0,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,2.0,0.0,0.0,2.0,2.0
000948,3.42,1.5,3.85,1.5,4.25,1.5,3.84,0.3389198528659345,0.8300000000000001,3.42,4.25,1.5,0.0,0.0,1.5,1.5
000949,4.65,3.0,4.65,2.85,4.35,3.0,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,2.9499999999999997,0.07071067811865471,0.1499999999999999,2.85,3.0
000950,3.45,1.5,2.85,1.5,4.12,1.5,3.473333333333334,0.5187377843273892,1.27,2.85,4.12,1.5,0.0,0.0,1.5,1.5
000951,1.25,1.5,1.25,1.5,0.0,1.2,0.8333333333333334,0.5892556509887896,1.25,0.0,1.25,1.4000000000000001,0.14142135623730953,0.30000000000000004,1.2,1.5
000952,3.82,1.5,3.82,1.5,3.82,1.5,3.82,0.0,0.0,3.82,3.82,1.5,0.0,0.0,1.5,1.5
000953,4.2,1.5,4.2,1.5,4.12,1.5,4.173333333333333,0.03771236166328257,0.08000000000000007,4.12,4.2,1.5,0.0,0.0,1.5,1.5
000954,3.45,1.5,3.65,1.5,2.15,1.5,3.0833333333333335,0.6649979114420002,1.5,2.15,3.65,1.5,0.0,0.0,1.5,1.5
000955,3.42,1.5,3.45,1.5,3.2,1.5,3.356666666666667,0.11145502331533653,0.25,3.2,3.45,1.5,0.0,0.0,1.5,1.5
000956,3.82,1.47,3.65,1.42,3.65,1.5,3.7066666666666666,0.08013876853447535,0.16999999999999993,3.65,3.82,1.4633333333333332,0.03299831645537225,0.08000000000000007,1.42,1.5
000957,3.82,1.47,3.45,1.5,2.15,1.25,3.14,0.716147098483731,1.67,2.15,3.82,1.4066666666666665,0.11145502331533659,0.25,1.25,1.5
000958,2.15,1.5,2.85,1.5,2.85,1.5,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85,1.5,0.0,0.0,1.5,1.5
000959,4.12,1.5,4.2,1.5,4.12,1.5,4.146666666666667,0.03771236166328257,0.08000000000000007,4.12,4.2,1.5,0.0,0.0,1.5,1.5
000960,3.85,1.5,4.12,1.5,3.42,1.5,3.796666666666667,0.28825143345504617,0.7000000000000002,3.42,4.12,1.5,0.0,0.0,1.5,1.5
000961,4.35,2.0,4.25,2.0,4.35,2.0,4.316666666666666,0.047140452079103,0.09999999999999964,4.25,4.35,2.0,0.0,0.0,2.0,2.0
000962,4.85,3.0,4.32,3.0,4.65,3.0,4.6066666666666665,0.21853044537444996,0.5299999999999994,4.32,4.85,3.0,0.0,0.0,3.0,3.0
000963,3.42,2.68,4.12,3.25,3.82,2.15,3.7866666666666666,0.2867441755680876,0.7000000000000002,3.42,4.12,2.6933333333333334,0.4491720778894828,1.1,2.15,3.25
000964,1.85,1.5,2.15,1.5,1.85,1.5,1.95,0.14142135623730942,0.2999999999999998,1.85,2.15,1.5,0.0,0.0,1.5,1.5
000965,4.25,2.85,4.13,2.25,4.25,2.85,4.21,0.05656854249492385,0.1200000000000001,4.13,4.25,2.65,0.28284271247461906,0.6000000000000001,2.25,2.85
000966,4.2,3.8,3.25,2.15,3.85,2.75,3.766666666666667,0.39228674319799406,0.9500000000000002,3.25,4.2,2.9,0.6819090848492927,1.65,2.15,3.8
000967,4.12,2.85,4.44,2.55,4.35,3.0,4.303333333333334,0.1347425528760516,0.3200000000000003,4.12,4.44,2.8000000000000003,0.18708286933869717,0.4500000000000002,2.55,3.0
000968,4.2,2.0,4.12,2.0,4.25,2.0,4.19,0.05354126134736334,0.1299999999999999,4.12,4.25,2.0,0.0,0.0,2.0,2.0
000969,2.85,1.45,2.85,1.75,3.85,2.15,3.1833333333333336,0.4714045207910317,1.0,2.85,3.85,1.7833333333333332,0.2867441755680875,0.7,1.45,2.15
000970,4.25,3.15,4.12,3.85,4.25,3.85,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,3.6166666666666667,0.32998316455372223,0.7000000000000002,3.15,3.85
000971,4.65,4.12,4.72,2.55,4.65,2.35,4.673333333333334,0.032998316455371934,0.0699999999999994,4.65,4.72,3.0066666666666664,0.7914683962245254,1.77,2.35,4.12
000972,2.85,4.12,1.85,3.92,2.15,3.2,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,3.746666666666666,0.395080863734108,0.9199999999999999,3.2,4.12
000973,4.75,4.6,4.75,4.2,4.75,4.2,4.75,0.0,0.0,4.75,4.75,4.333333333333333,0.18856180831641242,0.39999999999999947,4.2,4.6
000974,1.85,3.65,2.85,3.15,2.15,3.35,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,3.3833333333333333,0.20548046676563253,0.5,3.15,3.65
000975,1.25,2.8,1.25,3.15,0.0,5.0,0.8333333333333334,0.5892556509887896,1.25,0.0,1.25,3.65,0.965228815704684,2.2,2.8,5.0
000976,4.12,3.85,4.75,4.2,4.75,3.82,4.54,0.2969848480983499,0.6299999999999999,4.12,4.75,3.956666666666667,0.17249798710580824,0.38000000000000034,3.82,4.2
000977,2.85,4.15,2.85,1.65,2.85,4.15,2.85,0.0,0.0,2.85,2.85,3.316666666666667,1.1785113019775795,2.5000000000000004,1.65,4.15
000978,4.72,4.35,4.72,4.15,4.72,4.65,4.72,0.0,0.0,4.72,4.72,4.383333333333334,0.20548046676563259,0.5,4.15,4.65
000979,2.15,2.35,2.15,3.85,2.85,3.45,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85,3.216666666666667,0.6342099196813483,1.5,2.35,3.85
000980,3.82,2.15,4.12,3.25,3.82,2.15,3.92,0.14142135623730964,0.30000000000000027,3.82,4.12,2.516666666666667,0.5185449728701349,1.1,2.15,3.25
000981,4.65,2.35,4.35,3.25,3.82,2.15,4.273333333333333,0.3431552936434985,0.8300000000000005,3.82,4.65,2.5833333333333335,0.47842333648024415,1.1,2.15,3.25
000982,4.85,3.72,4.72,3.85,4.75,3.82,4.773333333333333,0.05557777333511014,0.1299999999999999,4.72,4.85,3.796666666666667,0.05557777333511014,0.1299999999999999,3.72,3.85
000983,4.85,4.2,4.85,4.2,4.92,4.35,4.873333333333333,0.03299831645537235,0.07000000000000028,4.85,4.92,4.25,0.0707106781186545,0.14999999999999947,4.2,4.35
000984,4.2,3.5,4.35,3.85,4.44,3.2,4.330000000000001,0.09899494936611669,0.2400000000000002,4.2,4.44,3.516666666666667,0.2656229575084871,0.6499999999999999,3.2,3.85
000985,3.82,3.45,3.82,4.15,3.82,3.45,3.82,0.0,0.0,3.82,3.82,3.6833333333333336,0.32998316455372223,0.7000000000000002,3.45,4.15
000986,3.42,2.18,3.42,2.18,3.75,2.85,3.53,0.1555634918610405,0.33000000000000007,3.42,3.75,2.4033333333333338,0.3158410289299912,0.6699999999999999,2.18,2.85
000987,4.65,2.35,4.85,2.35,4.75,3.85,4.75,0.08164965809277232,0.1999999999999993,4.65,4.85,2.85,0.7071067811865476,1.5,2.35,3.85
000988,3.65,3.85,4.2,3.8,4.65,3.85,4.166666666666667,0.40892813821284346,1.0000000000000004,3.65,4.65,3.8333333333333335,0.023570226039551712,0.050000000000000266,3.8,3.85
000989,4.12,2.85,4.65,2.85,4.12,3.65,4.296666666666667,0.2498443960192469,0.5300000000000002,4.12,4.65,3.1166666666666667,0.3771236166328253,0.7999999999999998,2.85,3.65
000990,2.85,3.12,2.15,3.28,2.15,2.85,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85,3.0833333333333335,0.17745108872274876,0.4299999999999997,2.85,3.28
000991,3.33,1.25,2.15,1.85,3.2,1.5,2.893333333333333,0.5282886416428892,1.1800000000000002,2.15,3.33,1.5333333333333332,0.2460803843372234,0.6000000000000001,1.25,1.85
000992,4.2,2.3,4.25,3.85,4.65,3.82,4.366666666666666,0.20138409955990966,0.4500000000000002,4.2,4.65,3.3233333333333337,0.7237095795659718,1.5500000000000003,2.3,3.85
000993,2.15,3.2,1.85,1.45,1.85,2.1,1.95,0.14142135623730942,0.2999999999999998,1.85,2.15,2.25,0.7222649560006819,1.7500000000000002,1.45,3.2
000994,4.35,2.85,4.35,2.85,4.35,2.65,4.35,0.0,0.0,4.35,4.35,2.783333333333333,0.09428090415820642,0.20000000000000018,2.65,2.85
000995,1.67,0.45,1.85,1.2,1.85,1.5,1.79,0.08485281374238578,0.18000000000000016,1.67,1.85,1.05,0.44158804331639234,1.05,0.45,1.5
000996,3.42,2.18,3.82,2.15,3.85,2.45,3.6966666666666668,0.1960158723731888,0.43000000000000016,3.42,3.85,2.2600000000000002,0.1349073756323205,0.30000000000000027,2.15,2.45
000997,3.82,2.55,3.82,2.75,3.2,2.8,3.6133333333333333,0.2922708028904395,0.6199999999999997,3.2,3.82,2.6999999999999997,0.10801234497346436,0.25,2.55,2.8
000998,3.42,1.5,3.42,1.28,3.25,1.5,3.3633333333333333,0.08013876853447535,0.16999999999999993,3.25,3.42,1.4266666666666667,0.10370899457402696,0.21999999999999997,1.28,1.5
000999,3.42,2.15,3.65,2.15,3.45,2.15,3.5066666666666664,0.10208928554075697,0.22999999999999998,3.42,3.65,2.15,0.0,0.0,2.15,2.15
